retrieved_at,source_batch,source_name,source_url,all_source_urls,all_source_names,name,role_title,institution,department_or_group,country,summary_text,domain_tags,homepage_url,orcid_url,scholar_url,openalex_url,semantic_scholar_url,h_index,citation_count,metric_source,honors,target_venue_exact,target_venue_family,target_publication_evidence,relevance_status,relevance_reason,relevance_evidence,notes,evidence_items,evidence_summary,birth_year,age,age_as_of,age_evidence
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5062710108,https://openalex.org/A5062710108; https://openalex.org/W4229054631; https://doi.org/10.1038/s41593-022-01061-1,OpenAlex author profile: Evan Z. Macosko; OpenAlex work: Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease; DOI landing page: Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease,Evan Z. Macosko,,Broad Institute,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease"" (Nature Neuroscience, 2022; 558 OpenAlex citations).",single-cell biology; genomics; spatial transcriptomics; computational biology; biomedical atlas,,https://orcid.org/0000-0002-2794-5165,https://scholar.google.com/scholar?q=%22Evan+Z.+Macosko%22+%22Broad+Institute%22+single+cell+spatial+transcriptomics,https://openalex.org/A5062710108,,55,36499,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease"" (Nature Neuroscience, 2022; 558 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Neuroscience, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Neuroscience; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease"" (Nature Neuroscience, 2022; 558 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Neuroscience, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5100775363,https://openalex.org/A5100775363; https://openalex.org/W4308451002; https://doi.org/10.1038/s41467-022-34395-2,OpenAlex author profile: Heng Xu; OpenAlex work: Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment; DOI landing page: Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment,Heng Xu,,Sichuan University,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment"" (Nature Communications, 2022; 554 OpenAlex citations).",single-cell biology; genomics; computational biology; biomedical atlas,,https://orcid.org/0000-0002-7748-2621,https://scholar.google.com/scholar?q=%22Heng+Xu%22+%22Sichuan+University%22+single+cell+spatial+transcriptomics,https://openalex.org/A5100775363,,37,4622,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment"" (Nature Communications, 2022; 554 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment"" (Nature Communications, 2022; 554 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5087699710,https://openalex.org/A5087699710; https://openalex.org/W3119671877; https://doi.org/10.1016/j.cell.2020.12.016,OpenAlex author profile: Alison Simmons; OpenAlex work: Spatiotemporal analysis of human intestinal development at single-cell resolution; DOI landing page: Spatiotemporal analysis of human intestinal development at single-cell resolution,Alison Simmons,,John Radcliffe Hospital,,United Kingdom,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatiotemporal analysis of human intestinal development at single-cell resolution"" (Cell, 2021; 552 OpenAlex citations).",single-cell biology; computational biology; developmental biology; biomedical atlas,,https://orcid.org/0000-0003-3454-0710,https://scholar.google.com/scholar?q=%22Alison+Simmons%22+%22John+Radcliffe+Hospital%22+single+cell+spatial+transcriptomics,https://openalex.org/A5087699710,,46,15730,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatiotemporal analysis of human intestinal development at single-cell resolution"" (Cell, 2021; 552 OpenAlex citations). Evidence filters are concrete source/topic labels: Cell, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cell; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatiotemporal analysis of human intestinal development at single-cell resolution"" (Cell, 2021; 552 OpenAlex citations). Evidence filters are concrete source/topic labels: Cell, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5039402589,https://openalex.org/A5039402589; https://openalex.org/W3164839005; https://doi.org/10.1038/s41587-021-00927-2,"OpenAlex author profile: Peter Smibert; OpenAlex work: Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells; DOI landing page: Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells",Peter Smibert,,New York Genome Center,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells"" (Nature Biotechnology, 2021; 550 OpenAlex citations).",single-cell biology; single-cell multiomics; genomics; spatial transcriptomics; biomedical atlas,,https://orcid.org/0000-0003-0772-1647,https://scholar.google.com/scholar?q=%22Peter+Smibert%22+%22New+York+Genome+Center%22+single+cell+spatial+transcriptomics,https://openalex.org/A5039402589,,39,58566,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells"" (Nature Biotechnology, 2021; 550 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics, single-cell ATAC sequencing.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Biotechnology; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics; single-cell ATAC sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells"" (Nature Biotechnology, 2021; 550 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics, single-cell ATAC sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5100700144,https://openalex.org/A5100700144; https://openalex.org/W3167327839; https://doi.org/10.1016/j.cell.2021.05.010,OpenAlex author profile: Jun Hee Lee; OpenAlex work: Microscopic examination of spatial transcriptome using Seq-Scope; DOI landing page: Microscopic examination of spatial transcriptome using Seq-Scope,Jun Hee Lee,,University of Michigan,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Microscopic examination of spatial transcriptome using Seq-Scope"" (Cell, 2021; 547 OpenAlex citations).",spatial transcriptomics; biomedical atlas; single-cell biology,,https://orcid.org/0000-0002-2200-6011,https://scholar.google.com/scholar?q=%22Jun+Hee+Lee%22+%22University+of+Michigan%22+single+cell+spatial+transcriptomics,https://openalex.org/A5100700144,,52,19902,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Microscopic examination of spatial transcriptome using Seq-Scope"" (Cell, 2021; 547 OpenAlex citations). Evidence filters are concrete source/topic labels: Cell, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cell; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Microscopic examination of spatial transcriptome using Seq-Scope"" (Cell, 2021; 547 OpenAlex citations). Evidence filters are concrete source/topic labels: Cell, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5005819504,https://openalex.org/A5005819504; https://openalex.org/W4223992851; https://doi.org/10.1126/science.abf1970,OpenAlex author profile: Chun Ye; OpenAlex work: Single-cell RNA-seq reveals cell type–specific molecular and genetic associations to lupus; DOI landing page: Single-cell RNA-seq reveals cell type–specific molecular and genetic associations to lupus,Chun Ye,,"University of California, San Francisco",,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell RNA-seq reveals cell type–specific molecular and genetic associations to lupus"" (Science, 2022; 540 OpenAlex citations).",single-cell biology; genomics; spatial transcriptomics; biomedical atlas,,https://orcid.org/0000-0001-6560-3783,https://scholar.google.com/scholar?q=%22Chun+Ye%22+%22University+of+California%2C+San+Francisco%22+single+cell+spatial+transcriptomics,https://openalex.org/A5005819504,,64,20546,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell RNA-seq reveals cell type–specific molecular and genetic associations to lupus"" (Science, 2022; 540 OpenAlex citations). Evidence filters are concrete source/topic labels: Science, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Science; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell RNA-seq reveals cell type–specific molecular and genetic associations to lupus"" (Science, 2022; 540 OpenAlex citations). Evidence filters are concrete source/topic labels: Science, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5072567913,https://openalex.org/A5072567913; https://openalex.org/W3120827191; https://doi.org/10.1038/s41556-020-00613-6,OpenAlex author profile: Shancheng Ren; OpenAlex work: Single-cell analysis reveals transcriptomic remodellings in distinct cell types that contribute to human prostate cancer progression; DOI landing page: Single-cell analysis reveals transcriptomic remodellings in distinct cell types that contribute to human prostate cancer progression,Shancheng Ren,,Second Military Medical University,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell analysis reveals transcriptomic remodellings in distinct cell types that contribute to human prostate cancer progression"" (Nature Cell Biology, 2021; 538 OpenAlex citations).",single-cell biology; computational biology; biomedical atlas,,https://orcid.org/0000-0001-9205-7888,https://scholar.google.com/scholar?q=%22Shancheng+Ren%22+%22Second+Military+Medical+University%22+single+cell+spatial+transcriptomics,https://openalex.org/A5072567913,,47,8631,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell analysis reveals transcriptomic remodellings in distinct cell types that contribute to human prostate cancer progression"" (Nature Cell Biology, 2021; 538 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Cell Biology, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Cell Biology; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell analysis reveals transcriptomic remodellings in distinct cell types that contribute to human prostate cancer progression"" (Nature Cell Biology, 2021; 538 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Cell Biology, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5003742732,https://openalex.org/A5003742732; https://openalex.org/W3206448904; https://doi.org/10.1158/2159-8290.cd-21-0683,"OpenAlex author profile: Patrick Tan; OpenAlex work: Single-Cell Atlas of Lineage States, Tumor Microenvironment, and Subtype-Specific Expression Programs in Gastric Cancer; DOI landing page: Single-Cell Atlas of Lineage States, Tumor Microenvironment, and Subtype-Specific Expression Programs in Gastric Cancer",Patrick Tan,,"Agency for Science, Technology and Research",,Singapore,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-Cell Atlas of Lineage States, Tumor Microenvironment, and Subtype-Specific Expression Programs in Gastric Cancer"" (Cancer Discovery, 2021; 537 OpenAlex citations).",single-cell biology; cell atlas; biomedical atlas; genomics,,https://orcid.org/0000-0002-0179-8048,https://scholar.google.com/scholar?q=%22Patrick+Tan%22+%22Agency+for+Science%2C+Technology+and+Research%22+single+cell+spatial+transcriptomics,https://openalex.org/A5003742732,,108,47816,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-Cell Atlas of Lineage States, Tumor Microenvironment, and Subtype-Specific Expression Programs in Gastric Cancer"" (Cancer Discovery, 2021; 537 OpenAlex citations). Evidence filters are concrete source/topic labels: Cancer Discovery, OpenAlex topic: Single-cell and spatial transcriptomics, cell atlas.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cancer Discovery; OpenAlex topic: Single-cell and spatial transcriptomics; cell atlas,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-Cell Atlas of Lineage States, Tumor Microenvironment, and Subtype-Specific Expression Programs in Gastric Cancer"" (Cancer Discovery, 2021; 537 OpenAlex citations). Evidence filters are concrete source/topic labels: Cancer Discovery, OpenAlex topic: Single-cell and spatial transcriptomics, cell atlas.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5090940750,https://openalex.org/A5090940750; https://openalex.org/W4280598306; https://doi.org/10.1038/s41587-022-01302-5,OpenAlex author profile: Matthias Mann; OpenAlex work: Deep Visual Proteomics defines single-cell identity and heterogeneity; DOI landing page: Deep Visual Proteomics defines single-cell identity and heterogeneity,Matthias Mann,,University of Copenhagen,,Denmark,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Deep Visual Proteomics defines single-cell identity and heterogeneity"" (Nature Biotechnology, 2022; 532 OpenAlex citations).",single-cell biology; genomics; biomedical atlas,,https://orcid.org/0000-0003-1292-4799,https://scholar.google.com/scholar?q=%22Matthias+Mann%22+%22University+of+Copenhagen%22+single+cell+spatial+transcriptomics,https://openalex.org/A5090940750,,251,303212,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Deep Visual Proteomics defines single-cell identity and heterogeneity"" (Nature Biotechnology, 2022; 532 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Biotechnology; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Deep Visual Proteomics defines single-cell identity and heterogeneity"" (Nature Biotechnology, 2022; 532 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5087959577,https://openalex.org/A5087959577; https://openalex.org/W3203364159; https://doi.org/10.1038/s41586-021-03705-x,OpenAlex author profile: Xiaowei Zhuang; OpenAlex work: Spatially resolved cell atlas of the mouse primary motor cortex by MERFISH; DOI landing page: Spatially resolved cell atlas of the mouse primary motor cortex by MERFISH,Xiaowei Zhuang,,Howard Hughes Medical Institute,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatially resolved cell atlas of the mouse primary motor cortex by MERFISH"" (Nature, 2021; 530 OpenAlex citations).",spatial transcriptomics; cell atlas; single-cell biology; computational biology,,https://orcid.org/0000-0002-6034-7853,https://scholar.google.com/scholar?q=%22Xiaowei+Zhuang%22+%22Howard+Hughes+Medical+Institute%22+single+cell+spatial+transcriptomics,https://openalex.org/A5087959577,,117,66166,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatially resolved cell atlas of the mouse primary motor cortex by MERFISH"" (Nature, 2021; 530 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics, cell atlas.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics; cell atlas,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatially resolved cell atlas of the mouse primary motor cortex by MERFISH"" (Nature, 2021; 530 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics, cell atlas.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5088379859,https://openalex.org/A5088379859; https://openalex.org/W3194509722; https://doi.org/10.1016/j.cell.2021.07.039,OpenAlex author profile: Sergiu P. Pașca; OpenAlex work: Chromatin and gene-regulatory dynamics of the developing human cerebral cortex at single-cell resolution; DOI landing page: Chromatin and gene-regulatory dynamics of the developing human cerebral cortex at single-cell resolution,Sergiu P. Pașca,,Stanford Medicine,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Chromatin and gene-regulatory dynamics of the developing human cerebral cortex at single-cell resolution"" (Cell, 2021; 527 OpenAlex citations).",single-cell biology; single-cell multiomics; genomics; spatial transcriptomics,,https://orcid.org/0000-0002-3216-3248,https://scholar.google.com/scholar?q=%22Sergiu+P.+Pa%C8%99ca%22+%22Stanford+Medicine%22+single+cell+spatial+transcriptomics,https://openalex.org/A5088379859,,55,16954,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Chromatin and gene-regulatory dynamics of the developing human cerebral cortex at single-cell resolution"" (Cell, 2021; 527 OpenAlex citations). Evidence filters are concrete source/topic labels: Cell, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cell; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Chromatin and gene-regulatory dynamics of the developing human cerebral cortex at single-cell resolution"" (Cell, 2021; 527 OpenAlex citations). Evidence filters are concrete source/topic labels: Cell, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
